CID	ACT_AN
135398737	Active
5281078	Active
23663959	Active
392622	Active
4030	Active
3059	Active
3476	Active
5388983	Active
150311	Active
30323	Active
5452	Active
63009	Active
60749	Active
23663400	Active
446541	Active
444025	Active
130313	Active
5282318	Active
54676038	Active
66069	Active
6432394	Active
23663939	Active
3062316	Active
2337	Active
3610	Active
10830	Active
91610	Active
176167	Active
10113978	Active
610479	Active
3360	Active
216235	Active
5282138	Active
91771	Active
2377	Active
18377	Active
150762	Active
35455	Active
5282184	Active
119583	Active
5282219	Active
192197	Active
5282433	Active
1981	Active
16574	Active
4122	Active
151194	Active
56463	Active
3060974	Active
3033825	Active
234310	Active
59757	Active
68939	Active
71768	Active
56846451	Active
213037	Active
39299	Active
6436135	Active
6258	Active
31315	Active
123015	Active
9910986	Active
48229	Active
71894	Active
4488	Active
1967	Active
23681233	Active
9849425	Active
443375	Active
10239	Active
11366	Active
60196270	Active
6719	Active
156422	Active
54897	Active
5805243	Active
50491	Active
6918454	Active
10382	Active
12850184	Inactive
89753	Inactive
9403	Inactive
13218779	Inactive
16043	Inactive
2724372	Inactive
637566	Inactive
994	Inactive
4766	Inactive
79472	Inactive
51	Inactive
66435	Inactive
8969	Inactive
10664	Inactive
8739	Inactive
4904	Inactive
65463	Inactive
65708	Inactive
60196259	Inactive
5338	Inactive
54724367	Inactive
7329	Inactive
667466	Inactive
24403	Inactive
6419941	Inactive
6603108	Inactive
6419978	Inactive
5459110	Inactive
656597	Inactive
3000668	Inactive
22576	Inactive
614	Inactive
23664709	Inactive
546	Inactive
16678045	Inactive
298391	Inactive
4078	Inactive
2348	Inactive
23667629	Inactive
3151	Inactive
65758	Inactive
71203	Inactive
3061720	Inactive
35370	Inactive
2266	Inactive
2170	Inactive
1727	Inactive
2081	Inactive
1989	Inactive
2130	Inactive
169371	Inactive
5283389	Inactive
119	Inactive
1935	Inactive
2265	Inactive
135398513	Inactive
2244	Inactive
2141	Inactive
1986	Inactive
2230	Inactive
564	Inactive
135401907	Inactive
2119	Inactive
2123	Inactive
2196	Inactive
4768	Inactive
2471	Inactive
2351	Inactive
2284	Inactive
2369	Inactive
2477	Inactive
2717	Inactive
2765	Inactive
2708	Inactive
2578	Inactive
2754	Inactive
6241	Inactive
22420	Inactive
72276	Inactive
2727	Inactive
4211	Inactive
2554	Inactive
2733	Inactive
2756	Inactive
2720	Inactive
5309446	Inactive
1547484	Inactive
1355	Inactive
2913	Inactive
4652	Inactive
64927	Inactive
2796	Inactive
2803	Inactive
2753	Inactive
2762	Inactive
2576	Inactive
19379	Inactive
2910	Inactive
36811	Inactive
3100	Inactive
10649	Inactive
6419921	Inactive
3019	Inactive
3108	Inactive
4943	Inactive
9363	Inactive
53708	Inactive
8307	Inactive
72016	Inactive
3194	Inactive
6207	Inactive
3396	Inactive
3433	Inactive
3331	Inactive
3339	Inactive
3373	Inactive
3442	Inactive
3385	Inactive
3356	Inactive
3341	Inactive
3325	Inactive
3397	Inactive
3333	Inactive
3478	Inactive
3446	Inactive
71401	Inactive
135398740	Inactive
3559	Inactive
9351	Inactive
5702293	Inactive
3639	Inactive
774	Inactive
681	Inactive
3657	Inactive
3672	Inactive
55918	Inactive
3779	Inactive
133621	Inactive
3827	Inactive
3932	Inactive
3965	Inactive
3878	Inactive
3899	Inactive
3676	Inactive
3883	Inactive
4170	Inactive
4168	Inactive
4810	Inactive
4184	Inactive
5353788	Inactive
4201	Inactive
6420039	Inactive
896	Inactive
119442	Inactive
51082	Inactive
4032	Inactive
4054	Inactive
4507	Inactive
4497	Inactive
4500	Inactive
4567	Inactive
4472	Inactive
4485	Inactive
4493	Inactive
39214	Inactive
4581	Inactive
4628	Inactive
4636	Inactive
4626	Inactive
4847	Inactive
4828	Inactive
4671	Inactive
4740	Inactive
16362	Inactive
40632	Inactive
6084	Inactive
4927	Inactive
4843	Inactive
4992	Inactive
54676228	Inactive
1676	Inactive
4748	Inactive
5917	Inactive
5887	Inactive
61100	Inactive
1046	Inactive
4909	Inactive
4848	Inactive
9373	Inactive
4781	Inactive
6603149	Inactive
4850	Inactive
4913	Inactive
4938	Inactive
5795	Inactive
5702242	Inactive
3001055	Inactive
5074	Inactive
5070	Inactive
5073	Inactive
5095	Inactive
56959	Inactive
5268	Inactive
5253	Inactive
5335	Inactive
131746	Inactive
72124	Inactive
5233	Inactive
2083	Inactive
8515	Inactive
5265	Inactive
1548887	Inactive
3448	Inactive
656665	Inactive
24871267	Inactive
5387	Inactive
5426	Inactive
5702214	Inactive
1123	Inactive
5505	Inactive
5503	Inactive
5610	Inactive
5429	Inactive
864	Inactive
62935	Inactive
2052	Inactive
2061	Inactive
1359	Inactive
8695	Inactive
5578	Inactive
671690	Inactive
5405	Inactive
5593	Inactive
5639	Inactive
2435	Inactive
5665	Inactive
2998	Inactive
5707	Inactive
155774	Inactive
5282386	Inactive
135399235	Inactive
5723	Inactive
6100	Inactive
31195	Inactive
23663954	Inactive
71399	Inactive
60196260	Inactive
11953895	Inactive
54670067	Inactive
135445761	Inactive
5284486	Inactive
5883	Inactive
5892	Inactive
3440	Inactive
4174	Inactive
5905	Inactive
9552079	Inactive
45105092	Inactive
4911	Inactive
5324	Inactive
5995	Inactive
5342	Inactive
6009	Inactive
4055	Inactive
3759	Inactive
938	Inactive
6047	Inactive
6048	Inactive
60196261	Inactive
1349907	Inactive
2206	Inactive
6093	Inactive
2148	Inactive
6103	Inactive
4754	Inactive
6114	Inactive
6126	Inactive
6135	Inactive
5333	Inactive
2310	Inactive
54682468	Inactive
54686764	Inactive
54704426	Inactive
6166	Inactive
5311498	Inactive
6231	Inactive
5215	Inactive
6234	Inactive
3775	Inactive
5340	Inactive
5775	Inactive
2315	Inactive
6307	Inactive
6461	Inactive
4994	Inactive
2732	Inactive
3291	Inactive
2955	Inactive
6634	Inactive
5330	Inactive
3828	Inactive
4760	Inactive
6741	Inactive
667476	Inactive
4806	Inactive
3025	Inactive
6839	Inactive
3292	Inactive
4075	Inactive
5280567	Inactive
644020	Inactive
2343	Inactive
3516	Inactive
7172	Inactive
204	Inactive
1983	Inactive
7699	Inactive
15723	Inactive
5315	Inactive
5104	Inactive
8478	Inactive
8480	Inactive
5323	Inactive
2145	Inactive
4621	Inactive
5576	Inactive
5344	Inactive
5319	Inactive
5325	Inactive
10133	Inactive
275196	Inactive
8520	Inactive
2788	Inactive
8569	Inactive
4632	Inactive
66063	Inactive
65464	Inactive
5560	Inactive
3647	Inactive
67313	Inactive
3607	Inactive
5328	Inactive
5336	Inactive
5430	Inactive
2480	Inactive
9051	Inactive
6433169	Inactive
4114	Inactive
67533	Inactive
3503	Inactive
21138	Inactive
9458	Inactive
224246	Inactive
9642	Inactive
9703	Inactive
9878	Inactive
4173	Inactive
91453	Inactive
3182	Inactive
221071	Inactive
2883	Inactive
1892	Inactive
10621	Inactive
10648	Inactive
34458	Inactive
4107	Inactive
10766	Inactive
102426	Inactive
164652	Inactive
2761171	Inactive
68304	Inactive
3168	Inactive
11078	Inactive
11102	Inactive
4100	Inactive
68385	Inactive
11289	Inactive
11368	Inactive
11391	Inactive
11683	Inactive
9915886	Inactive
4977	Inactive
2391	Inactive
6433208	Inactive
12456	Inactive
2804	Inactive
9570076	Inactive
73957	Inactive
5326	Inactive
3081	Inactive
5329	Inactive
2904	Inactive
54680694	Inactive
13266	Inactive
14709	Inactive
2724	Inactive
6420022	Inactive
441328	Inactive
13764	Inactive
5702159	Inactive
54688689	Inactive
14051	Inactive
4165	Inactive
122824	Inactive
64713	Inactive
14219	Inactive
236702	Inactive
5526	Inactive
71611	Inactive
5332	Inactive
60196262	Inactive
16051954	Inactive
60196264	Inactive
91505	Inactive
207841	Inactive
15209	Inactive
62413	Inactive
15443	Inactive
92163	Inactive
2723716	Inactive
3366	Inactive
2794	Inactive
16363	Inactive
16490	Inactive
4487	Inactive
443935	Inactive
5510	Inactive
2466	Inactive
17134	Inactive
17275	Inactive
17276	Inactive
247839	Inactive
17683	Inactive
9883104	Inactive
18340	Inactive
443943	Inactive
76621	Inactive
19003	Inactive
19004	Inactive
6420038	Inactive
441345	Inactive
92968	Inactive
3690	Inactive
19675	Inactive
5585	Inactive
54685047	Inactive
2446	Inactive
6419888	Inactive
210320	Inactive
6420071	Inactive
21743	Inactive
22162	Inactive
441333	Inactive
6419942	Inactive
6420040	Inactive
3418	Inactive
71172	Inactive
4922	Inactive
20056627	Inactive
5282484	Inactive
5094	Inactive
5284447	Inactive
5284619	Inactive
14985	Inactive
5284629	Inactive
2448	Inactive
54685920	Inactive
5282367	Inactive
83201	Inactive
26098	Inactive
26596	Inactive
26758	Inactive
26964	Inactive
5281069	Inactive
161104	Inactive
21158559	Inactive
27200	Inactive
5531	Inactive
9883259	Inactive
27648	Inactive
5702161	Inactive
28061	Inactive
5284579	Inactive
3242	Inactive
29327	Inactive
5479	Inactive
4855	Inactive
3074	Inactive
3475	Inactive
16051951	Inactive
64740	Inactive
4612	Inactive
3825	Inactive
68552	Inactive
31072	Inactive
2320	Inactive
3276	Inactive
3326	Inactive
4189	Inactive
441334	Inactive
31728	Inactive
31772	Inactive
4912	Inactive
155290	Inactive
108013	Inactive
24733	Inactive
32169	Inactive
32681	Inactive
441374	Inactive
3463	Inactive
33624	Inactive
5362	Inactive
3760	Inactive
5284409	Inactive
35375	Inactive
443944	Inactive
62884	Inactive
34632	Inactive
71412	Inactive
47471	Inactive
115162	Inactive
36294	Inactive
5468	Inactive
36339	Inactive
33478	Inactive
5282493	Inactive
441307	Inactive
54677972	Inactive
5282169	Inactive
6420013	Inactive
37392	Inactive
3335	Inactive
3081545	Inactive
441398	Inactive
20055558	Inactive
5359	Inactive
3308	Inactive
39147	Inactive
4409	Inactive
443955	Inactive
3334	Inactive
16051942	Inactive
47965	Inactive
60196265	Inactive
40000	Inactive
40127	Inactive
4831	Inactive
20055515	Inactive
20056828	Inactive
5472	Inactive
4891	Inactive
4849	Inactive
60196266	Inactive
3742	Inactive
65483	Inactive
54677971	Inactive
65492	Inactive
43231	Inactive
43507	Inactive
65495	Inactive
5092	Inactive
170344	Inactive
44383	Inactive
71486	Inactive
456201	Inactive
5281098	Inactive
3085326	Inactive
441383	Inactive
53025	Inactive
4539	Inactive
114811	Inactive
3736	Inactive
5353	Inactive
4594	Inactive
3229	Inactive
104838	Inactive
3784	Inactive
4513	Inactive
54117	Inactive
6438130	Inactive
54362	Inactive
54384	Inactive
54454	Inactive
444037	Inactive
54580	Inactive
2769	Inactive
60561	Inactive
71764	Inactive
54765	Inactive
4583	Inactive
55182	Inactive
441336	Inactive
6420010	Inactive
55397	Inactive
5362129	Inactive
3741	Inactive
3724	Inactive
62999	Inactive
74989	Inactive
441130	Inactive
68624	Inactive
57363	Inactive
200103	Inactive
3902	Inactive
6918132	Inactive
68844	Inactive
5284630	Inactive
312915	Inactive
82153	Inactive
636374	Inactive
3114	Inactive
441080	Inactive
16051987	Inactive
20848883	Inactive
26534	Inactive
108173	Inactive
20298	Inactive
6604155	Inactive
657381	Inactive
6202	Inactive
6604472	Inactive
8505	Inactive
23675317	Inactive
8732	Inactive
62881	Inactive
8813	Inactive
201412	Inactive
23675320	Inactive
23672955	Inactive
44420324	Inactive
15432	Inactive
264891	Inactive
6604492	Inactive
92178	Inactive
17506	Inactive
54680693	Inactive
19518	Inactive
6604495	Inactive
470375	Inactive
21718	Inactive
6604497	Inactive
522325	Inactive
135802074	Inactive
5284452	Inactive
2725002	Inactive
22529	Inactive
64646	Inactive
60196267	Inactive
23704143	Inactive
23702	Inactive
636402	Inactive
23675312	Inactive
60196268	Inactive
23681059	Inactive
3702	Inactive
6419962	Inactive
23672568	Inactive
60196269	Inactive
23684677	Inactive
6420020	Inactive
6604087	Inactive
11954258	Inactive
6420033	Inactive
441308	Inactive
23666711	Inactive
6604561	Inactive
23672566	Inactive
23677829	Inactive
441242	Inactive
54676538	Inactive
6604122	Inactive
62978	Inactive
6536864	Inactive
5362118	Inactive
175533	Inactive
23671691	Inactive
9571075	Inactive
10114	Inactive
5281855	Inactive
442291	Inactive
9651	Inactive
8226	Inactive
34040	Inactive
643606	Inactive
493570	Inactive
3840	Inactive
656743	Inactive
174174	Inactive
1548943	Inactive
47812	Inactive
6271	Inactive
3728	Inactive
163751	Inactive
5258	Inactive
2153	Inactive
8691	Inactive
51634	Inactive
71188	Inactive
460129	Inactive
20279	Inactive
4421	Inactive
3374	Inactive
3169	Inactive
5853	Inactive
4622	Inactive
71651	Inactive
5320	Inactive
5327	Inactive
3295	Inactive
157921	Inactive
2378	Inactive
5748	Inactive
68589	Inactive
5282494	Inactive
55283	Inactive
26248	Inactive
3115	Inactive
5354	Inactive
53001	Inactive
27368	Inactive
1775	Inactive
298107	Inactive
27503	Inactive
9687	Inactive
3822	Inactive
9912	Inactive
440707	Inactive
222757	Inactive
6215	Inactive
657201	Inactive
5388962	Inactive
5284594	Inactive
71414	Inactive
5952	Inactive
12035	Inactive
5753	Inactive
51039	Inactive
9324	Inactive
657298	Inactive
5754	Inactive
104845	Inactive
6436	Inactive
18283	Inactive
5910	Inactive
53232	Inactive
5311067	Inactive
44093	Inactive
60961	Inactive
6128	Inactive
9681	Inactive
5284443	Inactive
39186	Inactive
5852	Inactive
101616	Inactive
5310987	Inactive
71080	Inactive
83887	Inactive
10255	Inactive
2264	Inactive
2755	Inactive
2562	Inactive
34359	Inactive
5475158	Inactive
51173	Inactive
2120	Inactive
68186	Inactive
3689	Inactive
38852	Inactive
68600	Inactive
5282443	Inactive
135512460	Inactive
1979	Inactive
65854	Inactive
108092	Inactive
123924	Inactive
4930	Inactive
4883	Inactive
9409	Inactive
5278	Inactive
10783	Inactive
3517	Inactive
54477	Inactive
5311093	Inactive
5311429	Inactive
127404	Inactive
2733525	Inactive
104741	Inactive
47936	Inactive
688561	Inactive
107867	Inactive
4302960	Inactive
68736	Inactive
45073437	Inactive
93504	Inactive
60196271	Inactive
54676478	Inactive
55329	Inactive
219050	Inactive
60510	Inactive
9952220	Inactive
51576	Inactive
24978536	Inactive
3033769	Inactive
56971	Inactive
6918029	Inactive
127150	Inactive
4205	Inactive
68601	Inactive
6005	Inactive
47528	Inactive
10466908	Inactive
71827	Inactive
4235	Inactive
30627	Inactive
16124	Inactive
2000	Inactive
7619	Inactive
65768	Inactive
68872	Inactive
69588	Inactive
2843496	Inactive
4463	Inactive
34312	Inactive
5379	Inactive
57469	Inactive
68713	Inactive
68928	Inactive
118264	Inactive
4990	Inactive
176015	Inactive
33925	Inactive
15139	Inactive
12901	Inactive
6129	Inactive
159055	Inactive
6654	Inactive
5447130	Inactive
7594	Inactive
24812	Inactive
23668192	Inactive
11074431	Inactive
31236	Inactive
1030	Inactive
7628	Inactive
16220118	Inactive
447043	Inactive
24502	Inactive
2767	Inactive
30541	Inactive
5865	Inactive
444913	Inactive
6035	Inactive
444041	Inactive
41684	Inactive
5366546	Inactive
8346	Inactive
20039	Inactive
931	Inactive
6212	Inactive
2365	Inactive
5280965	Inactive
4684	Inactive
7239	Inactive
460	Inactive
3562	Inactive
5794	Inactive
2723601	Inactive
1176	Inactive
5339	Inactive
2478	Inactive
3776	Inactive
24769	Inactive
1140	Inactive
753	Inactive
7582	Inactive
379	Inactive
263	Inactive
8197	Inactive
7175	Inactive
612	Inactive
6781	Inactive
3039	Inactive
1004	Inactive
5590	Inactive
10635	Inactive
5943	Inactive
10204	Inactive
3423265	Inactive
6421	Inactive
23665760	Inactive
4064	Inactive
9880	Inactive
8606	Inactive
23668196	Inactive
978	Inactive
31553	Inactive
8005	Inactive
439280	Inactive
8053	Inactive
7912	Inactive
3036	Inactive
3017	Inactive
7765	Inactive
656655	Inactive
134601	Inactive
4133	Inactive
6348	Inactive
8003	Inactive
445639	Inactive
667493	Inactive
370	Inactive
7108	Inactive
3121	Inactive
19188	Inactive
2155	Inactive
887	Inactive
227	Inactive
180	Inactive
17142	Inactive
7271	Inactive
6575	Inactive
4284	Inactive
3552	Inactive
7860	Inactive
8447	Inactive
10316	Inactive
54680782	Inactive
10850	Inactive
12332	Inactive
3037	Inactive
904	Inactive
7362	Inactive
2202	Inactive
1732	Inactive
14782	Inactive
196	Inactive
7452	Inactive
12358480	Inactive
967	Inactive
2950	Inactive
14710	Inactive
6374	Inactive
8400	Inactive
7416	Inactive
1549517	Inactive
5147	Inactive
12124	Inactive
6537493	Inactive
6597	Inactive
3314	Inactive
2662	Inactive
12749	Inactive
7338	Inactive
7703	Inactive
5054	Inactive
323	Inactive
1057	Inactive
637511	Inactive
3301	Inactive
41375	Inactive
7211	Inactive
22571	Inactive
5281	Inactive
5541	Inactive
3282	Inactive
3346	Inactive
6643	Inactive
712	Inactive
2758	Inactive
5565	Inactive
10255083	Inactive
643460	Inactive
5971	Inactive
8857	Inactive
7835	Inactive
6264	Inactive
5935	Inactive
2942	Inactive
244	Inactive
8362	Inactive
4004	Inactive
122685	Inactive
22985	Inactive
108005	Inactive
20055509	Inactive
61444	Inactive
516919	Inactive
15106	Inactive
9280	Inactive
25150753	Inactive
6435801	Inactive
60910	Inactive
65399	Inactive
57364	Inactive
60703	Inactive
3045335	Inactive
5280360	Inactive
107930	Inactive
60196272	Inactive
6291	Inactive
37768	Inactive
936	Inactive
6253	Inactive
7389	Inactive
9060	Inactive
71417	Inactive
51763	Inactive
5462653	Inactive
180559	Inactive
446727	Inactive
169743	Inactive
6852400	Inactive
60196273	Inactive
60196274	Inactive
36605	Inactive
854019	Inactive
60839	Inactive
10131132	Inactive
5881	Inactive
23694217	Inactive
57004	Inactive
6918215	Inactive
37274	Inactive
3058739	Inactive
5983	Inactive
68626	Inactive
18343	Inactive
6435335	Inactive
6238	Inactive
66091	Inactive
441337	Inactive
11957572	Inactive
10314472	Inactive
55305	Inactive
11957593	Inactive
104762	Inactive
28767	Inactive
9082	Inactive
135242	Inactive
6433339	Inactive
6081	Inactive
21467	Inactive
54685925	Inactive
6420042	Inactive
16219744	Inactive
441350	Inactive
3074827	Inactive
11957635	Inactive
8667	Inactive
84605	Inactive
5358907	Inactive
65341	Inactive
5281064	Inactive
135418296	Inactive
11957669	Inactive
7550	Inactive
66245	Inactive
22475	Inactive
71077	Inactive
5311064	Inactive
9899402	Inactive
66007	Inactive
6434250	Inactive
5702285	Inactive
11957707	Inactive
5946	Inactive
27944	Inactive
443951	Inactive
11957725	Inactive
167980	Inactive
115227	Inactive
60196275	Inactive
6420041	Inactive
2871	Inactive
5216	Inactive
3120	Inactive
4685	Inactive
727	Inactive
2075	Inactive
4767	Inactive
86287518	Inactive
36324	Inactive
3352	Inactive
1990	Inactive
33613	Inactive
1201549	Inactive
20933	Inactive
2723	Inactive
5959	Inactive
3023	Inactive
21653	Inactive
65326	Inactive
12560	Inactive
13791	Inactive
102428	Inactive
2723635	Inactive
23702555	Inactive
3718	Inactive
6883	Inactive
11333	Inactive
6279	Inactive
23678596	Inactive
4511	Inactive
6230	Inactive
83823	Inactive
160157	Inactive
4753	Inactive
60196276	Inactive
5755	Inactive
5834	Inactive
5146	Inactive
31307	Inactive
44134533	Inactive
1985	Inactive
2453	Inactive
9794197	Inactive
3362	Inactive
5702132	Inactive
15376	Inactive
198015	Inactive
439174	Inactive
3723	Inactive
2122	Inactive
190	Inactive
442021	Inactive
92806	Inactive
3083802	Inactive
5702167	Inactive
33254	Inactive
4059	Inactive
1984	Inactive
5143	Inactive
9818306	Inactive
92965	Inactive
70912	Inactive
2581	Inactive
44561	Inactive
25195407	Inactive
93095	Inactive
23663974	Inactive
5773	Inactive
6780	Inactive
2197	Inactive
124886	Inactive
2345	Inactive
11545	Inactive
3092	Inactive
2149	Inactive
2741	Inactive
2005	Inactive
657306	Inactive
5763	Inactive
54891	Inactive
43261	Inactive
7027	Inactive
72139	Inactive
5702220	Inactive
60196280	Inactive
6136	Inactive
14520	Inactive
66377	Inactive
10969	Inactive
5281613	Inactive
5284557	Inactive
161803	Inactive
6426773	Inactive
26133	Inactive
5641	Inactive
5453	Inactive
5424	Inactive
5334	Inactive
4842	Inactive
3316	Inactive
5198	Inactive
9941647	Inactive
5055	Inactive
9578507	Inactive
3032818	Inactive
443958	Inactive
5037	Inactive
5447	Inactive
32798	Inactive
5284537	Inactive
66061	Inactive
4747	Inactive
3365	Inactive
73111	Inactive
6806	Inactive
66070	Inactive
5656	Inactive
123608	Inactive
51040	Inactive
15459	Inactive
5284534	Inactive
5090	Inactive
16667700	Inactive
5311309	Inactive
441314	Inactive
5284600	Inactive
119607	Inactive
101526	Inactive
3324	Inactive
123606	Inactive
130881	Inactive
5282242	Inactive
5284633	Inactive
64764	Inactive
16114800	Inactive
5486699	Inactive
13789	Inactive
5484727	Inactive
3002190	Inactive
60857	Inactive
135511839	Inactive
71815	Inactive
119525	Inactive
5042	Inactive
60196281	Inactive
56207	Inactive
666418	Inactive
18087	Inactive
3599	Inactive
9556529	Inactive
54360	Inactive
4236	Inactive
5732	Inactive
5284627	Inactive
9588170	Inactive
16759173	Inactive
5486971	Inactive
9881626	Inactive
4679	Inactive
16667738	Inactive
135409453	Inactive
23725082	Inactive
10206	Inactive
5475	Inactive
6708773	Inactive
6293	Inactive
9377	Inactive
69301	Inactive
1549992	Inactive
86472	Inactive
6975516	Inactive
2722	Inactive
12305761	Inactive
470999	Inactive
60196282	Inactive
60198	Inactive
16315	Inactive
2817	Inactive
5323714	Inactive
3058754	Inactive
68093	Inactive
60196284	Inactive
94154	Inactive
440936	Inactive
26447	Inactive
135398638	Inactive
10712	Inactive
179651	Inactive
222284	Inactive
3681	Inactive
588	Inactive
23677058	Inactive
197066	Inactive
6674	Inactive
14982	Inactive
64782	Inactive
135398641	Inactive
6738	Inactive
20054942	Inactive
3515	Inactive
5284507	Inactive
5358	Inactive
6436173	Inactive
441082	Inactive
3747	Inactive
5281227	Inactive
5078	Inactive
146571	Inactive
5002	Inactive
8609	Inactive
222786	Inactive
64715	Inactive
9855548	Inactive
71777	Inactive
5282521	Inactive
23714647	Inactive
