CID	ACT_AN
2286	Inactive
2292	Inactive
2294	Inactive
2310	Inactive
2314	Inactive
2315	Inactive
2319	Inactive
2328	Inactive
2331	Inactive
2333	Inactive
2337	Inactive
2343	Inactive
2345	Inactive
2346	Inactive
2347	Inactive
2348	Inactive
2351	Inactive
2355	Inactive
2361	Inactive
2365	Inactive
2369	Inactive
2374	Inactive
2377	Inactive
2391	Inactive
2435	Inactive
2446	Inactive
2447	Inactive
2448	Inactive
2449	Inactive
2450	Inactive
2453	Inactive
2461	Inactive
2468	Inactive
2471	Inactive
2477	Inactive
2478	Inactive
2480	Inactive
2484	Inactive
2513	Inactive
2515	Inactive
2519	Inactive
2520	Inactive
2537	Inactive
2540	Inactive
2541	Inactive
2557	Inactive
2562	Inactive
2566	Inactive
2576	Inactive
2577	Inactive
2578	Inactive
2581	Inactive
2662	Inactive
2682	Inactive
2707	Inactive
2708	Inactive
2712	Inactive
2717	Inactive
2720	Inactive
2723	Inactive
2724	Inactive
2726	Inactive
2727	Inactive
2728	Inactive
2730	Inactive
2732	Inactive
2733	Inactive
2741	Inactive
2750	Inactive
2753	Inactive
2754	Inactive
2755	Inactive
2756	Inactive
2758	Inactive
2762	Inactive
2763	Inactive
2765	Inactive
2767	Inactive
2769	Inactive
2775	Inactive
2783	Inactive
2787	Inactive
2788	Inactive
2789	Inactive
2794	Inactive
2795	Inactive
2796	Inactive
2797	Inactive
2800	Inactive
2803	Inactive
2804	Inactive
2817	Inactive
2871	Inactive
2879	Inactive
2883	Inactive
2893	Inactive
2898	Inactive
2904	Inactive
2910	Inactive
2912	Inactive
2913	Inactive
2942	Inactive
2943	Inactive
2950	Inactive
2955	Inactive
2969	Inactive
2972	Inactive
2997	Inactive
2998	Inactive
3016	Inactive
3017	Inactive
3019	Inactive
3023	Inactive
3024	Inactive
3025	Inactive
3026	Inactive
3030	Inactive
3031	Inactive
3035	Inactive
3036	Inactive
3037	Inactive
3038	Inactive
3039	Inactive
3042	Inactive
3053	Inactive
3054	Inactive
3055	Inactive
3073	Inactive
3074	Inactive
3081	Inactive
3082	Inactive
3089	Inactive
3090	Inactive
3092	Inactive
3100	Inactive
3102	Inactive
3114	Inactive
3115	Inactive
3118	Inactive
3120	Inactive
3121	Inactive
3151	Inactive
3168	Inactive
3169	Inactive
3182	Inactive
3191	Inactive
3194	Inactive
3224	Inactive
3226	Inactive
3229	Inactive
3259	Inactive
3261	Inactive
3275	Inactive
3276	Inactive
3282	Inactive
3286	Inactive
3289	Inactive
3291	Inactive
3292	Inactive
3293	Inactive
3300	Inactive
3301	Inactive
3305	Inactive
3307	Inactive
3308	Inactive
3309	Inactive
3314	Inactive
3324	Inactive
3325	Inactive
3326	Inactive
3331	Inactive
3332	Inactive
3337	Inactive
3338	Inactive
3339	Inactive
3341	Inactive
3346	Inactive
3347	Inactive
3352	Inactive
3356	Inactive
3357	Inactive
3362	Inactive
3365	Inactive
3372	Inactive
3373	Inactive
3374	Inactive
3385	Inactive
3386	Inactive
3393	Inactive
3394	Inactive
3395	Inactive
3396	Inactive
3418	Inactive
3433	Inactive
3440	Inactive
3442	Inactive
3444	Inactive
3446	Inactive
3448	Inactive
3463	Inactive
3475	Inactive
3478	Inactive
3485	Inactive
3487	Inactive
3488	Inactive
3489	Inactive
3515	Inactive
3516	Inactive
3517	Inactive
3552	Inactive
3559	Inactive
3562	Inactive
3589	Inactive
3598	Inactive
3599	Inactive
3604	Inactive
3607	Inactive
3608	Inactive
3610	Inactive
3627	Inactive
3639	Inactive
3647	Inactive
3657	Inactive
3658	Inactive
3671	Inactive
3672	Inactive
3676	Inactive
3681	Inactive
3689	Inactive
3690	Inactive
3696	Inactive
3698	Inactive
3702	Inactive
3705	Inactive
3712	Inactive
3723	Inactive
3724	Inactive
3727	Inactive
3728	Inactive
3730	Inactive
3731	Inactive
3735	Inactive
3736	Inactive
3739	Inactive
3740	Inactive
3741	Inactive
3742	Inactive
3743	Inactive
3747	Inactive
3749	Inactive
3759	Inactive
3763	Inactive
3767	Inactive
3775	Inactive
3776	Inactive
3778	Inactive
3779	Inactive
3784	Inactive
3821	Inactive
3822	Inactive
3825	Inactive
3827	Inactive
3828	Inactive
3830	Inactive
3840	Inactive
3878	Inactive
3883	Inactive
3893	Inactive
3902	Inactive
3926	Inactive
3932	Inactive
3950	Inactive
3955	Inactive
3957	Inactive
3958	Inactive
3961	Inactive
3965	Inactive
4004	Inactive
4006	Inactive
4011	Inactive
4021	Inactive
4032	Inactive
4041	Inactive
4047	Inactive
4054	Inactive
4055	Inactive
4059	Inactive
4064	Inactive
4066	Inactive
4075	Inactive
4078	Inactive
4091	Inactive
4093	Inactive
4096	Inactive
4099	Inactive
4100	Inactive
4101	Inactive
4106	Inactive
4107	Inactive
4109	Inactive
4114	Inactive
4116	Inactive
4117	Inactive
4121	Inactive
4130	Inactive
4133	Inactive
4156	Inactive
4165	Inactive
4168	Inactive
4170	Inactive
4173	Inactive
4174	Inactive
4189	Inactive
4197	Inactive
4201	Inactive
4205	Inactive
4211	Inactive
4236	Inactive
4257	Inactive
4276	Inactive
4284	Inactive
4348	Inactive
4409	Inactive
4410	Inactive
4418	Inactive
4421	Inactive
4463	Inactive
4472	Inactive
4474	Inactive
4476	Inactive
4485	Inactive
4487	Inactive
4494	Inactive
4495	Inactive
4496	Inactive
4500	Inactive
4506	Inactive
4511	Inactive
4513	Inactive
4514	Inactive
4528	Inactive
4539	Inactive
4567	Inactive
4581	Inactive
4583	Inactive
4594	Inactive
4595	Inactive
4610	Inactive
4612	Inactive
4614	Inactive
4616	Inactive
4621	Inactive
4626	Inactive
4628	Inactive
4632	Inactive
4636	Inactive
4650	Inactive
4652	Inactive
4654	Inactive
4671	Inactive
4674	Inactive
4677	Inactive
4678	Inactive
4679	Inactive
4684	Inactive
4685	Inactive
4723	Inactive
4726	Inactive
4737	Inactive
4740	Inactive
4744	Inactive
4747	Inactive
4748	Inactive
4753	Inactive
4754	Inactive
4760	Inactive
4763	Inactive
4765	Inactive
4766	Inactive
4767	Inactive
4768	Inactive
4770	Inactive
4781	Inactive
4783	Inactive
4790	Inactive
4793	Inactive
4806	Inactive
4810	Inactive
4828	Inactive
4831	Inactive
4837	Inactive
4842	Inactive
4843	Inactive
4847	Inactive
4848	Inactive
4849	Inactive
4850	Inactive
4855	Inactive
4870	Inactive
4875	Inactive
4883	Inactive
4887	Inactive
4891	Inactive
4904	Inactive
4909	Inactive
4911	Inactive
4912	Inactive
4913	Inactive
4915	Inactive
4922	Inactive
4928	Inactive
4929	Inactive
4930	Inactive
4932	Inactive
4937	Inactive
4938	Inactive
4943	Inactive
4944	Inactive
4947	Inactive
4963	Inactive
4964	Inactive
4977	Inactive
4980	Inactive
4990	Inactive
4992	Inactive
4994	Inactive
5002	Inactive
5037	Inactive
5042	Inactive
5054	Inactive
5055	Inactive
5073	Inactive
5078	Inactive
5090	Inactive
5092	Inactive
5094	Inactive
5095	Inactive
5104	Inactive
5125	Inactive
5143	Inactive
5144	Inactive
5146	Inactive
5147	Inactive
5152	Inactive
5161	Inactive
5192	Inactive
5198	Inactive
5206	Inactive
5215	Inactive
5216	Inactive
5233	Inactive
5237	Inactive
5238	Inactive
5253	Inactive
5258	Inactive
5265	Inactive
5268	Inactive
5278	Inactive
5281	Inactive
5315	Inactive
5319	Inactive
5320	Inactive
5323	Inactive
5324	Inactive
5325	Inactive
5326	Inactive
5327	Inactive
5328	Inactive
5329	Inactive
5330	Inactive
5332	Inactive
5333	Inactive
5334	Inactive
5335	Inactive
5336	Inactive
5338	Inactive
5339	Inactive
5340	Inactive
5342	Inactive
5343	Inactive
5353	Inactive
5355	Inactive
5358	Inactive
5359	Inactive
5361	Inactive
5362	Inactive
5374	Inactive
5379	Inactive
5380	Inactive
5381	Inactive
5382	Inactive
5383	Inactive
5386	Inactive
5387	Inactive
5391	Inactive
5392	Inactive
5394	Inactive
5405	Inactive
5424	Inactive
5426	Inactive
5429	Inactive
5430	Inactive
5432	Inactive
5443	Inactive
5447	Inactive
5452	Inactive
5453	Inactive
5454	Inactive
5472	Inactive
5475	Inactive
5479	Inactive
5480	Inactive
5483	Inactive
5484	Inactive
5487	Inactive
5497	Inactive
5502	Inactive
5503	Inactive
5505	Inactive
5510	Inactive
5526	Inactive
5531	Inactive
5541	Inactive
5543	Inactive
5556	Inactive
5558	Inactive
5560	Inactive
5561	Inactive
5564	Inactive
5565	Inactive
5569	Inactive
5576	Inactive
5578	Inactive
5585	Inactive
5590	Inactive
5591	Inactive
5593	Inactive
5597	Inactive
5610	Inactive
5625	Inactive
5634	Inactive
5639	Inactive
5641	Inactive
5656	Inactive
5665	Inactive
5707	Inactive
5717	Inactive
5719	Inactive
5720	Inactive
5723	Inactive
5724	Inactive
5727	Inactive
5732	Inactive
5734	Inactive
5736	Inactive
5741	Inactive
5746	Inactive
5748	Inactive
5758	Inactive
5759	Inactive
5761	Inactive
5763	Inactive
5770	Inactive
5773	Inactive
5775	Inactive
5780	Inactive
5784	Inactive
5789	Inactive
5793	Inactive
5794	Inactive
5795	Inactive
5798	Inactive
5801	Inactive
5807	Inactive
5815	Inactive
5816	Inactive
5817	Inactive
5819	Inactive
5827	Inactive
5831	Inactive
5852	Inactive
5859	Inactive
5883	Inactive
5887	Inactive
5889	Inactive
5892	Inactive
5897	Inactive
5902	Inactive
5905	Inactive
5910	Inactive
5917	Inactive
5918	Inactive
5920	Inactive
5921	Inactive
5922	Inactive
5930	Inactive
5934	Inactive
5935	Inactive
5936	Inactive
5943	Inactive
5946	Inactive
5953	Inactive
5954	Inactive
5957	Inactive
5959	Inactive
5962	Inactive
5963	Inactive
5971	Inactive
5976	Inactive
5977	Inactive
5983	Inactive
5987	Inactive
5988	Inactive
5997	Inactive
6001	Inactive
6005	Inactive
6009	Inactive
6014	Inactive
6018	Inactive
6019	Inactive
6024	Inactive
6025	Inactive
6028	Inactive
6034	Inactive
6035	Inactive
6036	Inactive
6040	Inactive
6043	Inactive
6046	Inactive
6048	Inactive
6049	Inactive
6051	Inactive
6053	Inactive
6057	Inactive
6058	Inactive
6060	Inactive
6075	Inactive
6076	Inactive
6083	Inactive
6084	Inactive
6093	Inactive
6099	Inactive
6100	Inactive
6101	Inactive
6103	Inactive
6108	Inactive
6113	Inactive
6114	Inactive
6115	Inactive
6124	Inactive
6126	Inactive
6129	Inactive
6134	Inactive
6135	Inactive
6136	Inactive
6143	Inactive
6145	Inactive
6163	Inactive
6172	Inactive
6184	Inactive
6194	Inactive
6197	Inactive
6202	Inactive
6207	Inactive
6209	Inactive
6211	Inactive
6212	Inactive
6216	Inactive
6227	Inactive
6228	Inactive
6233	Inactive
6234	Inactive
6237	Inactive
6241	Inactive
6243	Inactive
6249	Inactive
6251	Inactive
6256	Inactive
6257	Inactive
6259	Inactive
6269	Inactive
6271	Inactive
6276	Inactive
6277	Inactive
6278	Inactive
6282	Inactive
6285	Inactive
6288	Inactive
6292	Inactive
6293	Inactive
6296	Inactive
6305	Inactive
6307	Inactive
6317	Inactive
6318	Inactive
6319	Inactive
6322	Inactive
6332	Inactive
6333	Inactive
6336	Inactive
6342	Inactive
6344	Inactive
6348	Inactive
6358	Inactive
6364	Inactive
6365	Inactive
6366	Inactive
6374	Inactive
6375	Inactive
6377	Inactive
6379	Inactive
6383	Inactive
6385	Inactive
6387	Inactive
6395	Inactive
6396	Inactive
6397	Inactive
6403	Inactive
6405	Inactive
6406	Inactive
6409	Inactive
6410	Inactive
6415	Inactive
6416	Inactive
6417	Inactive
6418	Inactive
6419	Inactive
6420	Inactive
6421	Inactive
6423	Inactive
6427	Inactive
6428	Inactive
6433	Inactive
6436	Inactive
6442	Inactive
6451	Inactive
6461	Inactive
6466	Inactive
6476	Inactive
6478	Inactive
6479	Inactive
6480	Inactive
6488	Inactive
6490	Inactive
6491	Inactive
6492	Inactive
6494	Inactive
6495	Inactive
6497	Inactive
6498	Inactive
6501	Inactive
6502	Inactive
6503	Inactive
6504	Inactive
6505	Inactive
6506	Inactive
6510	Inactive
6514	Inactive
6515	Inactive
6516	Inactive
6517	Inactive
6518	Inactive
6525	Inactive
6528	Inactive
6529	Inactive
6532	Inactive
6533	Inactive
6534	Inactive
6535	Inactive
6536	Inactive
6540	Inactive
6544	Inactive
6545	Inactive
6547	Inactive
6548	Inactive
6549	Inactive
6554	Inactive
6559	Inactive
6560	Inactive
6561	Inactive
6563	Inactive
6564	Inactive
6565	Inactive
6567	Inactive
6568	Inactive
6569	Inactive
6570	Inactive
6571	Inactive
6574	Inactive
6575	Inactive
6577	Inactive
6579	Inactive
6581	Inactive
6582	Inactive
6584	Inactive
6585	Inactive
6586	Inactive
6587	Inactive
6588	Inactive
6590	Inactive
6591	Inactive
6593	Inactive
6595	Inactive
6597	Inactive
6598	Inactive
6616	Inactive
6618	Inactive
6619	Inactive
6620	Inactive
6621	Inactive
6624	Inactive
6625	Inactive
6626	Inactive
6627	Inactive
6629	Inactive
6634	Inactive
6636	Inactive
6637	Inactive
6640	Inactive
6641	Inactive
6643	Inactive
6649	Inactive
6650	Inactive
6651	Inactive
6654	Inactive
6658	Inactive
6668	Inactive
6669	Inactive
6670	Inactive
6672	Inactive
6673	Inactive
6674	Inactive
6680	Inactive
6681	Inactive
6688	Inactive
6693	Inactive
6694	Inactive
6702	Inactive
6719	Inactive
6720	Inactive
6724	Inactive
6730	Inactive
6731	Inactive
6733	Inactive
6734	Inactive
6736	Inactive
6737	Inactive
6738	Inactive
6739	Inactive
6740	Inactive
6753	Inactive
6758	Inactive
6764	Inactive
6772	Inactive
6773	Inactive
6777	Inactive
6780	Inactive
6781	Inactive
6782	Inactive
6785	Inactive
6786	Inactive
6788	Inactive
6796	Inactive
6799	Inactive
6805	Inactive
6806	Inactive
6808	Inactive
6809	Inactive
6810	Inactive
6811	Inactive
6819	Inactive
6829	Inactive
6837	Inactive
6838	Inactive
6839	Inactive
6849	Inactive
6853	Inactive
6854	Inactive
6855	Inactive
6861	Inactive
6862	Inactive
6873	Inactive
6877	Inactive
6880	Inactive
6881	Inactive
6883	Inactive
6893	Inactive
6894	Inactive
6895	Inactive
6896	Inactive
6899	Inactive
6901	Inactive
6904	Inactive
6905	Inactive
6909	Inactive
6912	Inactive
6914	Inactive
6915	Inactive
6917	Inactive
6919	Inactive
6921	Inactive
6923	Inactive
6924	Inactive
6926	Inactive
6927	Inactive
6929	Inactive
6934	Inactive
6935	Inactive
6936	Inactive
6937	Inactive
6942	Inactive
6943	Inactive
6944	Inactive
6945	Inactive
6946	Inactive
6947	Inactive
6948	Inactive
6950	Inactive
6951	Inactive
6956	Inactive
6960	Inactive
6961	Inactive
6962	Inactive
6966	Inactive
6969	Inactive
6970	Inactive
6974	Inactive
6978	Inactive
6979	Inactive
6982	Inactive
6983	Inactive
6984	Inactive
6989	Inactive
6991	Inactive
6996	Inactive
6997	Inactive
6998	Inactive
7000	Inactive
7002	Inactive
7003	Inactive
7005	Inactive
7007	Inactive
7010	Inactive
7013	Inactive
7015	Inactive
7016	Inactive
7017	Inactive
7018	Inactive
7020	Inactive
7022	Inactive
7026	Inactive
7027	Inactive
7034	Inactive
7040	Inactive
7042	Inactive
7043	Inactive
7044	Inactive
7045	Inactive
7046	Inactive
7047	Inactive
7048	Inactive
7054	Inactive
7055	Inactive
7056	Inactive
7057	Inactive
7059	Inactive
7060	Inactive
7061	Inactive
7062	Inactive
7064	Inactive
7067	Inactive
7069	Inactive
7071	Inactive
7076	Inactive
7078	Inactive
7090	Inactive
7092	Inactive
7094	Inactive
7095	Inactive
7098	Inactive
7101	Inactive
7102	Inactive
7103	Inactive
7104	Inactive
7108	Inactive
7111	Inactive
7115	Inactive
7116	Inactive
7119	Inactive
7120	Inactive
7122	Inactive
7127	Inactive
7144	Inactive
7147	Inactive
7148	Inactive
7149	Inactive
7150	Inactive
7151	Inactive
7153	Inactive
7154	Inactive
7158	Inactive
7165	Inactive
7166	Inactive
7167	Inactive
7169	Inactive
7170	Inactive
7172	Inactive
